id,level,spec_section,class,verdict,evidence,owning_tickets,tests,adrs,risk_rows,routing,note
SIG-TIME-012,MUST,"9.5 Absence and the encoding of ""unknown""",covered+tested,MET,tests/unit/test_absence.py:44;db/src/db/absence.py:10,—,tests/unit/test_absence.py:44,ADR-038,RISK-P9-08,—,
SIG-TIME-013,MUST,9.6 Temporal invariants,covered+tested,MET,tests/property/test_temporal_invariants.py:6;db/src/db/invariants.py:6,P02.3,tests/property/test_temporal_invariants.py:6,ADR-025,RISK-P2-11;RISK-P2-01;RISK-P2-13,—,
SIG-TIME-014,MUST,9.6 Temporal invariants,covered+tested,MET,tests/property/test_temporal_invariants.py:8;db/src/db/invariants.py:14,—,tests/property/test_temporal_invariants.py:8,ADR-025,—,—,
SIG-TIME-015,MUST,9.7 Multilingual and locale-sensitive temporal data,covered+untested,MET,docs/2_canonical_design_spec.md:1022,—,—,—,—,—,UTC-with-offset storage implemented in temporal envelope (db/src/db/temporal.py)
SIG-TIME-016,MUST,9.2 The five temporal dimensions,covered+untested,MET,db/src/db/temporal.py:15,—,—,—,—,—,implemented; no id-linked automated test (RISK-P19-04)
SIG-UI-001,MUST,39.0 Users,process/governance,MISSING,docs/2_canonical_design_spec.md:5621,—,—,—,—,P21.7,personas / usability study not performed (HG-10)
SIG-UI-002,MUST,39.0 Users,covered+untested,MET,web/src/pages/index.astro:7,—,—,ADR-014;ADR-018,—,—,implemented; no id-linked automated test (RISK-P19-04)
SIG-UI-003,MUST,39.1 The epistemic visual language,covered+tested,MET,web/tests/unit/epistemic.test.ts:23;web/src/components/SupportGlyph.astro:6,—,web/tests/unit/epistemic.test.ts:23,ADR-049,—,—,
SIG-UI-004,MUST,39.1 The epistemic visual language,covered+tested,MET,web/tests/unit/epistemic.test.ts:60;web/src/components/EpistemicFields.astro:6,—,web/tests/unit/epistemic.test.ts:60,ADR-049,RISK-P15-01,—,
SIG-UI-005,MUST,39.1 The epistemic visual language,covered+untested,MET,web/src/components/AbsenceHatch.astro:9,—,—,ADR-049,—,—,implemented; no id-linked automated test (RISK-P19-04)
SIG-UI-006,MUST,39.1 The epistemic visual language,covered+tested,MET,web/tests/unit/design-tokens.test.ts:9;web/src/pages/visual-language.astro:8,—,web/tests/unit/design-tokens.test.ts:9,ADR-049,RISK-P15-02,—,
SIG-UI-007,MUST,39.1 The epistemic visual language,covered+tested,MET,web/tests/unit/epistemic.test.ts:86;web/src/components/AbsenceHatch.astro:6,—,web/tests/unit/epistemic.test.ts:86,ADR-049,RISK-P15-04,—,
SIG-UI-008,MUST,39.1 The epistemic visual language,covered+tested,MET,web/tests/unit/recommender.test.ts:132;web/src/components/DossierFigure.astro:9,P15.4,web/tests/unit/recommender.test.ts:132,ADR-049;ADR-052,RISK-P15-03,—,
SIG-UI-009,MUST,39.1 The epistemic visual language,covered+tested,MET,web/tests/unit/epistemic.test.ts:111;web/src/components/ContradictionRange.astro:7,—,web/tests/unit/epistemic.test.ts:111,ADR-049,—,—,
SIG-UI-010,MUST,39.2 The local dossier,covered+tested,AT-RISK-INTEGRATION,tests/exports/test_dossier.py:4;web/tests/unit/dossier.test.ts:5;exports/src/exports/dossier.py:4,P06.1;P15.2,tests/exports/test_dossier.py:4,ADR-032;ADR-050,—,P21.4,"web/ renders from fixtures (web/src/lib/*-fixture.ts), not the live export/API path; P19.5: reviewed at capstone closure — jurisdiction-conditional render landed (SIG-PUB-017) but web reads fixtures not the live export/API path; re-routed P19.4:M→P21.4 (LD-V08)"
SIG-UI-011,MUST,39.2 The local dossier,covered+tested,MET,tests/exports/test_dossier.py:4;web/tests/unit/dossier.test.ts:5;exports/src/exports/dossier.py:4,P06.1;P15.2,tests/exports/test_dossier.py:4,ADR-032;ADR-050,RISK-P15-11,—,
SIG-UI-012,MUST,39.2 The local dossier,covered+tested,MET,tests/exports/test_dossier.py:4;web/tests/unit/dossier.test.ts:5;exports/src/exports/dossier.py:4,P06.1;P15.2,tests/exports/test_dossier.py:4,ADR-032;ADR-050,RISK-P15-12,—,
SIG-UI-013,MUST,39.2 The local dossier,covered+tested,MET,tests/exports/test_dossier.py:4;web/tests/unit/dossier.test.ts:5;exports/src/exports/dossier.py:4,P06.1;P15.2,tests/exports/test_dossier.py:4,ADR-032;ADR-050,RISK-P15-09,—,
SIG-UI-014,MUST,39.2 The local dossier,covered+tested,MET,tests/exports/test_dossier.py:4;web/tests/unit/dossier.test.ts:5;exports/src/exports/dossier.py:4,P06.1;P15.2,tests/exports/test_dossier.py:4,ADR-032;ADR-050,RISK-P15-14,—,
SIG-UI-014a,MUST,39.2 The local dossier,covered+tested,MET,web/tests/unit/dossier.test.ts:107;web/src/components/ActionBlocks.astro:6,P15.2,web/tests/unit/dossier.test.ts:107,ADR-050,—,—,
SIG-UI-014b,MUST,39.2 The local dossier,covered+tested,MET,web/tests/unit/dossier.test.ts:48;web/src/components/ActionBlocks.astro:11,P15.2;P15.4,web/tests/unit/dossier.test.ts:48,ADR-050;ADR-052,RISK-P15-10;RISK-P15-23,—,
SIG-UI-015,MUST,39.2 The local dossier,covered+tested,MET,tests/exports/test_dossier.py:4;web/tests/unit/dossier.test.ts:5;exports/src/exports/dossier.py:4,P06.1;P15.2,tests/exports/test_dossier.py:4,ADR-032;ADR-050,—,—,
SIG-UI-016,MUST,39.3 The infrastructure map,covered+tested,MET,web/tests/unit/map.test.ts:6;web/src/pages/map.astro:54,P15.3,web/tests/unit/map.test.ts:6,ADR-051,—,—,
SIG-UI-017,MUST,39.3 The infrastructure map,covered+tested,MET,web/tests/unit/map.test.ts:6;web/src/pages/map.astro:71,P15.3,web/tests/unit/map.test.ts:6,ADR-051,RISK-P15-15,—,
SIG-UI-018,MUST,39.3 The infrastructure map,covered+tested,MET,web/tests/unit/map.test.ts:6;web/src/pages/map.astro:91,P15.3,web/tests/unit/map.test.ts:6,ADR-051,RISK-P15-16,—,
SIG-UI-019,MUST,39.3 The infrastructure map,covered+tested,MET,web/tests/unit/map.test.ts:6;web/src/lib/map.ts:20,P15.3,web/tests/unit/map.test.ts:6,ADR-051,—,—,
SIG-UI-020,MUST,39.3 The infrastructure map,covered+tested,MET,web/tests/unit/map.test.ts:6;web/src/pages/map.astro:193,P15.3,web/tests/unit/map.test.ts:6,ADR-051,RISK-P15-17,—,
SIG-UI-021,MUST,39.3 The infrastructure map,covered+tested,MET,web/tests/unit/map.test.ts:6;web/src/pages/map.astro:230,P15.3,web/tests/unit/map.test.ts:6,ADR-051,—,—,
SIG-UI-022,MUST,39.4 The network explorer,covered+tested,MET,web/tests/unit/network.test.ts:6;web/src/pages/network.astro:59,P15.3,web/tests/unit/network.test.ts:6,ADR-051,—,—,
SIG-UI-023,MUST,39.4 The network explorer,covered+tested,MET,web/tests/unit/network.test.ts:6;web/src/pages/network.astro:116,P15.3,web/tests/unit/network.test.ts:6,ADR-051,RISK-P15-18,—,
SIG-UI-024,MUST,39.4 The network explorer,covered+tested,MET,web/tests/unit/network.test.ts:6;web/src/pages/network.astro:133,P15.3,web/tests/unit/network.test.ts:6,ADR-051,—,—,
SIG-UI-025,MUST,39.4 The network explorer,covered+tested,MET,tests/inference/test_access_paths.py:287;web/tests/unit/network.test.ts:6;inference/src/inference/access_paths.py:338,P12.2;P15.3,tests/inference/test_access_paths.py:287,ADR-051,RISK-P12-13;RISK-P15-19,—,
SIG-UI-026,MUST,39.5 Procurement and renewal watch,covered+tested,MET,web/tests/unit/watch.test.ts:5;web/src/pages/watch.astro:53,P15.4,web/tests/unit/watch.test.ts:5,ADR-052,—,—,
SIG-UI-027,MUST,39.5 Procurement and renewal watch,covered+tested,MET,web/tests/unit/watch.test.ts:53;web/src/pages/watch.astro:9,P15.4,web/tests/unit/watch.test.ts:53,ADR-052,—,—,
SIG-UI-027a,MUST,39.5 Procurement and renewal watch,covered+tested,MET,web/tests/unit/recommender.test.ts:5;web/src/pages/watch.astro:10,P15.4,web/tests/unit/recommender.test.ts:5,ADR-052,—,—,
SIG-UI-027b,MUST,39.5 Procurement and renewal watch,covered+tested,MET,web/tests/unit/recommender.test.ts:6;web/src/pages/watch.astro:129,P15.4,web/tests/unit/recommender.test.ts:6,ADR-052,RISK-P15-22,—,
SIG-UI-027c,MUST,39.5 Procurement and renewal watch,covered+tested,MET,web/tests/unit/recommender.test.ts:121;web/src/pages/watch.astro:11,P15.4,web/tests/unit/recommender.test.ts:121,ADR-052,—,—,
SIG-UI-028,MUST,39.6 The evidence viewer,covered+tested,MET,web/tests/unit/evidence-viewer.test.ts:5;web/src/pages/evidence/[id].astro:10,P15.4,web/tests/unit/evidence-viewer.test.ts:5,ADR-052,RISK-P15-14;RISK-P15-24,—,
SIG-UI-029,MUST,39.6 The evidence viewer,covered+tested,MET,web/tests/unit/evidence-viewer.test.ts:71;web/src/pages/evidence/[id].astro:12,P15.4,web/tests/unit/evidence-viewer.test.ts:71,ADR-052,—,—,
SIG-UI-030,MUST,39.6 The evidence viewer,covered+tested,MET,web/tests/unit/evidence-viewer.test.ts:101;web/src/pages/evidence/[id].astro:11,P15.4,web/tests/unit/evidence-viewer.test.ts:101,ADR-052,RISK-P15-24,—,
SIG-UI-031,MUST,39.7 The research queue,covered+tested,MET,web/tests/unit/research-queue.test.ts:24;web/src/pages/research-queue.astro:6,P15.5,web/tests/unit/research-queue.test.ts:24,ADR-053,—,—,
SIG-UI-032,MUST,"39.8 Corrections, methodology, and metrics",covered+tested,MET,web/tests/unit/corrections.test.ts:60;web/src/pages/corrections.astro:6,P15.5,web/tests/unit/corrections.test.ts:60,ADR-053,—,—,
SIG-UI-033,MUST,"39.8 Corrections, methodology, and metrics",covered+tested,MET,web/tests/unit/corrections.test.ts:46;web/src/components/DisputeLink.astro:6,P15.5,web/tests/unit/corrections.test.ts:46,ADR-053,—,—,
SIG-UI-034,MUST,"39.8 Corrections, methodology, and metrics",covered+tested,MET,web/tests/e2e/corrections-methodology.nojs.spec.ts:37;web/src/components/HowWeKnowThis.astro:10,P15.5,web/tests/e2e/corrections-methodology.nojs.spec.ts:37,ADR-053,—,—,
SIG-UI-035,MUST,39.9 Citation and permanence,covered+tested,MET,web/tests/unit/corrections.test.ts:70;web/src/components/Citation.astro:7,—,web/tests/unit/corrections.test.ts:70,ADR-049,RISK-P15-05,—,
SIG-UI-036,SHOULD,40. Implementation stack and design system,covered+tested,MET,web/tests/e2e/dossier.nojs.spec.ts:7;web/src/components/AbsenceHatch.astro:10,P15.5,web/tests/e2e/dossier.nojs.spec.ts:7,ADR-049,RISK-P15-06;RISK-P15-07;RISK-P14-07;RISK-P15-13;RISK-P15-20;RISK-P15-25;RISK-P15-31,—,
SIG-UI-037,MUST,40. Implementation stack and design system,covered+tested,MET,web/tests/e2e/corrections-methodology.nojs.spec.ts:8;web/src/pages/network.astro:10,—,web/tests/e2e/corrections-methodology.nojs.spec.ts:8,ADR-049,—,—,
SIG-UI-038,MUST,40. Implementation stack and design system,deviated(ADR),MET-DIFFERENTLY,web/tests/unit/map-tiles.test.ts:5;web/src/pages/reference-map.astro:8,P15.3,web/tests/unit/map-tiles.test.ts:5,ADR-051,—,P20.2:spec,"served map is zero-JS static PMTiles + tabular equivalent, not the interactive MapLibre runtime the spec implies (ADR-051, LD-F09/D11)"
SIG-UI-039,MUST,40. Implementation stack and design system,covered+untested,MET,ADR-049,—,—,ADR-049,—,—,"design recorded in ADR (ADR-049;ADR-050); implemented, not id-stamped in code"
SIG-UI-040,SHOULD,40. Implementation stack and design system,covered+untested,PARTIAL,ADR-049-the-,—,—,ADR-049,—,P20.1:backlog,search over Postgres full-text / dedicated engine not wired (web reads fixtures; no PG read path)
SIG-UI-041,MUST,40. Implementation stack and design system,covered+untested,MET,ADR-049,—,—,ADR-049,—,—,"design recorded in ADR (ADR-049); implemented, not id-stamped in code"
SIG-UI-042,MUST,41. Editorial standards,covered+tested,MET,web/tests/unit/editorial.test.ts:77;web/src/pages/editorial-standards.astro:8,P15.5,web/tests/unit/editorial.test.ts:77,ADR-053,RISK-P15-29,—,
SIG-UI-043,MUST,41. Editorial standards,covered+tested,MET,web/tests/unit/editorial.test.ts:21;web/src/pages/style-guide.astro:7,P15.5,web/tests/unit/editorial.test.ts:21,ADR-053,RISK-P15-28,—,
SIG-UI-044,MUST,41. Editorial standards,covered+tested,MET,web/tests/unit/provenance.test.ts:18;web/src/components/HowWeKnowThis.astro:6,P15.5,web/tests/unit/provenance.test.ts:18,ADR-053,—,—,
SIG-UI-045,MUST,41. Editorial standards,covered+tested,MET,web/tests/unit/editorial.test.ts:54;web/src/pages/editorial-standards.astro:7,P15.5,web/tests/unit/editorial.test.ts:54,ADR-053,—,—,
SIG-UI-046,MUST,41. Editorial standards,covered+tested,MET,web/tests/unit/editorial.test.ts:39;web/src/pages/style-guide.astro:6,P15.5,web/tests/unit/editorial.test.ts:39,ADR-053,—,—,
